state_code,state_name,lga_code,lga_name,ward_code,ward_name,pu_code,pu_delimitation,pu_name,pu_status,inec_lga_id,inec_ward_id,inec_pu_id
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,005,27/18/01/005,EBUTE ILAMO SQUARE,EXISTING PU,579,17464,344062
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,006,27/18/01/006,"I.P.R.C. PRY. SCHOOL, IWOPIN",EXISTING PU,579,17464,344063
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,007,27/18/01/007,"L.G. SCHOOL, IMEKI",EXISTING PU,579,17464,344064
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,008,27/18/01/008,"TOWN HALL, IWOPIN",EXISTING PU,579,17464,344065
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,009,27/18/01/009,"ST PETER'S ANGLICAN PRY SCHOOL, IWOPIN",NEW PU,579,17464,344066
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,010,27/18/01/010,"OPEN SPACE AT KOREDE MARKET, IWOPIN",NEW PU,579,17464,344067
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,011,27/18/01/011,COMMUNITY PRIMARY SCHOOL AIYEGBAMI,NEW PU,579,17464,344068
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,012,27/18/01/012,"ST. KIZITO HIGH SCHOOL, IWOPIN",NEW PU,579,17464,344069
27,OGUN,18,OGUN WATER SIDE,01,IWOPIN,013,27/18/01/013,OLD L.G DISPENSARY HEALTH CENTRE,NEW PU,579,17464,344070
27,OGUN,18,OGUN WATER SIDE,02,ONI,001,27/18/02/001,"L.G SCH, ONI I",EXISTING PU,579,17465,344071
27,OGUN,18,OGUN WATER SIDE,02,ONI,002,27/18/02/002,L.G SCH. ONI II,EXISTING PU,579,17465,344072
27,OGUN,18,OGUN WATER SIDE,02,ONI,003,27/18/02/003,"ST PETER'S PRY SCH, OLOGBUN",EXISTING PU,579,17465,344073
27,OGUN,18,OGUN WATER SIDE,02,ONI,004,27/18/02/004,"L.G SCH, AKILA",EXISTING PU,579,17465,344074
27,OGUN,18,OGUN WATER SIDE,02,ONI,005,27/18/02/005,ORITA OMO SQUARE,EXISTING PU,579,17465,344075
27,OGUN,18,OGUN WATER SIDE,02,ONI,006,27/18/02/006,"L.G SCH, ALO",EXISTING PU,579,17465,344076
27,OGUN,18,OGUN WATER SIDE,02,ONI,007,27/18/02/007,"ST PETERS PRY SCH, ORIYANRIN",EXISTING PU,579,17465,344077
27,OGUN,18,OGUN WATER SIDE,02,ONI,008,27/18/02/008,"DEMOLU QUARTERS, ONI",EXISTING PU,579,17465,344078
27,OGUN,18,OGUN WATER SIDE,02,ONI,009,27/18/02/009,"MATERNITY CENTRE, ONI",EXISTING PU,579,17465,344079
27,OGUN,18,OGUN WATER SIDE,02,ONI,010,27/18/02/010,"OPEN SPACE OPP, BALOGUN BELLO'S HOUSE",EXISTING PU,579,17465,344080
27,OGUN,18,OGUN WATER SIDE,02,ONI,011,27/18/02/011,OPEN SPACE OPP. AWONUGA'S HOUSE,EXISTING PU,579,17465,344081
27,OGUN,18,OGUN WATER SIDE,02,ONI,012,27/18/02/012,"L.G SCHOOL MALOFE, ONI",NEW PU,579,17465,344082
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,001,27/18/03/001,TEBUWO SQUARE,EXISTING PU,579,17466,344083
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,002,27/18/03/002,"ST. MICH. PRY SCHOOL, IBIADE",EXISTING PU,579,17466,344084
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,003,27/18/03/003,TOSO SQUARE,EXISTING PU,579,17466,344085
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,004,27/18/03/004,TOGBUNRI SQUARE,EXISTING PU,579,17466,344086
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,005,27/18/03/005,TAYOKU SQUARE,EXISTING PU,579,17466,344087
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,006,27/18/03/006,TIPETU SQUARE,EXISTING PU,579,17466,344088
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,007,27/18/03/007,"L.G. SCHOOL, IBIADE I",EXISTING PU,579,17466,344089
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,008,27/18/03/008,"L.G. SCHOOL, IBIADE II",EXISTING PU,579,17466,344090
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,009,27/18/03/009,ARAROMI QUARTERS,EXISTING PU,579,17466,344091
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,010,27/18/03/010,L.G. SCHOOL FARM SETTLEMENT,EXISTING PU,579,17466,344092
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,011,27/18/03/011,(OPEN SPACE) ZION IBIADE,EXISTING PU,579,17466,344093
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,012,27/18/03/012,OPEN SPACE OPP. ODULAJA'S HOUSE,EXISTING PU,579,17466,344094
27,OGUN,18,OGUN WATER SIDE,03,IBIADE,013,27/18/03/013,"HEALTH CENTRE, IBIADE (GEN. HOSPITAL ROAD)",EXISTING PU,579,17466,344095
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,001,27/18/04/001,L.G. SCHOOL LUKOGBE  I,EXISTING PU,579,17467,344096
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,002,27/18/04/002,L.G. SCHOOL LUKOGBE  II,EXISTING PU,579,17467,344097
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,003,27/18/04/003,ITUN MELEKUN LOKULA,EXISTING PU,579,17467,344098
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,004,27/18/04/004,L.G. SCHOOL ILUSIN  I,EXISTING PU,579,17467,344099
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,005,27/18/04/005,L.G. SCHOOL ILUSIN  II,EXISTING PU,579,17467,344100
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,006,27/18/04/006,ILUSIN ZION,EXISTING PU,579,17467,344101
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,007,27/18/04/007,F.S.P. MARKET AGBURE,EXISTING PU,579,17467,344102
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,008,27/18/04/008,L.G. SCHOOL ARAFIN,EXISTING PU,579,17467,344103
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,009,27/18/04/009,LABOUR CAMP,EXISTING PU,579,17467,344104
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,010,27/18/04/010,ST. JOHN'S PRY. SCH. AGODO,EXISTING PU,579,17467,344105
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,011,27/18/04/011,LABOUR CAMP  I,EXISTING PU,579,17467,344106
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,012,27/18/04/012,LABOUR CAMP  II,EXISTING PU,579,17467,344107
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,013,27/18/04/013,LABOUR CAMP  III,EXISTING PU,579,17467,344108
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,014,27/18/04/014,APATAL ODUNI JUNCTION,EXISTING PU,579,17467,344109
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,015,27/18/04/015,BAGBE CAMP,EXISTING PU,579,17467,344110
27,OGUN,18,OGUN WATER SIDE,04,LUKOGBE/ILUSIN,016,27/18/04/016,"HEALTH CENTRE, AGBURE",NEW PU,579,17467,344111
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,001,27/18/05/001,MOSLEM PAY SCHOOL ABIGI  I,EXISTING PU,579,17468,344112
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,002,27/18/05/002,MOSLEM PAY SCHOOL ABIGI II,EXISTING PU,579,17468,344113
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,003,27/18/05/003,ST. THOMAS PRY. SCHOOL I ABIGI,EXISTING PU,579,17468,344114
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,004,27/18/05/004,ST. THOMAS PRY. SCHOOL II ABIGI,EXISTING PU,579,17468,344115
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,005,27/18/05/005,MARKET SQUARE SQUARE ABIGI  I,EXISTING PU,579,17468,344116
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,006,27/18/05/006,MARKET SQUARE ABIGI  II,EXISTING PU,579,17468,344117
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,007,27/18/05/007,L.G. SCHOOL ITA-OGUN,EXISTING PU,579,17468,344118
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,008,27/18/05/008,ITATIKELI JUNCTION,EXISTING PU,579,17468,344119
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,009,27/18/05/009,"L.G. SCHOOL, ITA-OUT",EXISTING PU,579,17468,344120
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,010,27/18/05/010,IGBAFO  I,EXISTING PU,579,17468,344121
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,011,27/18/05/011,IGBAFO  II,EXISTING PU,579,17468,344122
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,012,27/18/05/012,NPC OFFICE ABIGI,EXISTING PU,579,17468,344123
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,013,27/18/05/013,AYEGBAMI QUARTERS,EXISTING PU,579,17468,344124
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,014,27/18/05/014,PELEBE AT OKO-IGBO,EXISTING PU,579,17468,344125
27,OGUN,18,OGUN WATER SIDE,05,ABIGI,015,27/18/05/015,"L.G SCHOOL (II),ITA OGUN",NEW PU,579,17468,344126
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,001,27/18/06/001,ILE-ONA NEAR OLD  CENTRAL  MOSQUE,EXISTING PU,579,17469,344127
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,002,27/18/06/002,IFELO DUN UNITED PRY. SCHOOL,EXISTING PU,579,17469,344128
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,003,27/18/06/003,ONA ERI QUARTER'S,EXISTING PU,579,17469,344129
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,004,27/18/06/004,UBIKU CAMP,EXISTING PU,579,17469,344130
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,005,27/18/06/005,L.G. SCHOOL BOLOUNDURO,EXISTING PU,579,17469,344131
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,006,27/18/06/006,CALABAR CAMP  I,EXISTING PU,579,17469,344132
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,007,27/18/06/007,CALABAR CAMP  II,EXISTING PU,579,17469,344133
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,008,27/18/06/008,AJE BAMIDELE,EXISTING PU,579,17469,344134
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,009,27/18/06/009,ONADA SQUARE,EXISTING PU,579,17469,344135
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,010,27/18/06/010,LEREN CAMP,EXISTING PU,579,17469,344136
27,OGUN,18,OGUN WATER SIDE,06,EFIRE,011,27/18/06/011,SUNBARE'S CAMP [JEREMIAH],EXISTING PU,579,17469,344137
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,001,27/18/07/001,"R.C.M. SCHOOL, AYEDE",EXISTING PU,579,17470,344138
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,002,27/18/07/002,"ST. LUKE'S SCHOOL, LUWODO",EXISTING PU,579,17470,344139
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,003,27/18/07/003,"ST. PAUL'S SCHOOL, IYODAN",EXISTING PU,579,17470,344140
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,004,27/18/07/004,"ST. JOHN'S SCHOOL, AJEGUNLE",EXISTING PU,579,17470,344141
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,005,27/18/07/005,"C.M.S SCHOOL, LOMIRO",EXISTING PU,579,17470,344142
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,006,27/18/07/006,"HEALTH CENTRE, LOFOLUWA",EXISTING PU,579,17470,344143
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,007,27/18/07/007,"L.G. SCHOOL, IDOBILAYO",EXISTING PU,579,17470,344144
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,008,27/18/07/008,"L.G. SCHOOL, IPAI KEMORE",EXISTING PU,579,17470,344145
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,009,27/18/07/009,OLOLA CAMP,EXISTING PU,579,17470,344146
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,010,27/18/07/010,"ST. MICH. PRY SCHOOL, LIGUN",EXISTING PU,579,17470,344147
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,011,27/18/07/011,LAPETI BAALE'S QUARTERS,EXISTING PU,579,17470,344148
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,012,27/18/07/012,"ST. ANDREW'S ANGLICAN PRIMARY SCHOOL, AYEDE",NEW PU,579,17470,344149
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,013,27/18/07/013,"LOMIRO TOWN HALL, LOMIRO",NEW PU,579,17470,344150
27,OGUN,18,OGUN WATER SIDE,07,AYEDE/LOMIRO,014,27/18/07/014,"C.M.S SCHOOL  (II), LOMIRO",NEW PU,579,17470,344151
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,001,27/18/08/001,ST. PHILLIP'S PRY. SCHOOL,EXISTING PU,579,17471,344152
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,002,27/18/08/002,"ST. JOHN'S PRY. SCHOOL, AYILA  I",EXISTING PU,579,17471,344153
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,003,27/18/08/003,"ST. JOHN'S PRY SCH, AYILA II",EXISTING PU,579,17471,344154
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,004,27/18/08/004,"ST. JOSEPH R.C.M. SCHOOL, AYILA",EXISTING PU,579,17471,344155
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,005,27/18/08/005,"ST. JOSEPH R.C.M. SCHOOL, AYILA",EXISTING PU,579,17471,344156
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,006,27/18/08/006,"ST. DAVID PRY. SCHOOL, AYE TUMARE",EXISTING PU,579,17471,344157
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,007,27/18/08/007,"ST. MARKS SCHOOL, ITEBU",EXISTING PU,579,17471,344158
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,008,27/18/08/008,DOLUKE QUARTERS,EXISTING PU,579,17471,344159
27,OGUN,18,OGUN WATER SIDE,08,AYILA/ITEBU,009,27/18/08/009,AGO-AJAYE QUARTERS,EXISTING PU,579,17471,344160
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,001,27/18/09/001,"L.G. SCHOOL, MAKUN OMI",EXISTING PU,579,17472,344161
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,002,27/18/09/002,MOHA VILLAGE SQUARE,EXISTING PU,579,17472,344162
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,003,27/18/09/003,"L.G. SCHOOL, EBA",EXISTING PU,579,17472,344163
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,004,27/18/09/004,"L.G. SCHOOL, IROKUN",EXISTING PU,579,17472,344164
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,005,27/18/09/005,"L.G. SCHOOL, IGBO-EDU",EXISTING PU,579,17472,344165
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,006,27/18/09/006,"L.G. SCHOOL, IROKUN",EXISTING PU,579,17472,344166
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,007,27/18/09/007,"MATERNITY CENTRE, MAKUN-OMI",EXISTING PU,579,17472,344167
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,008,27/18/09/008,ARIYAN VILLAGE SQUARE,EXISTING PU,579,17472,344168
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,009,27/18/09/009,ASEPH CAMP IGBO-EDU  I,EXISTING PU,579,17472,344169
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,010,27/18/09/010,ASEPH CAMP IGBO-EDU  II,EXISTING PU,579,17472,344170
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,011,27/18/09/011,"NEAR CHIEF TAYO AJAYI'S HOUSE, MAKUN",EXISTING PU,579,17472,344171
27,OGUN,18,OGUN WATER SIDE,09,MAKUN/IROKUN,012,27/18/09/012,"TOWN HALL, IMAKUN",NEW PU,579,17472,344172
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,001,27/18/10/001,"L.G. SCHOOL, ODE-OMI  I",EXISTING PU,579,17473,344173
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,002,27/18/10/002,"L.G. SCHOOL, IGBOSERE",EXISTING PU,579,17473,344174
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,003,27/18/10/003,"L.G. SCHOOL, AWODIKORA",EXISTING PU,579,17473,344175
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,004,27/18/10/004,"L.G. SCHOOL, OKUN ILETE",EXISTING PU,579,17473,344176
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,005,27/18/10/005,L.G. SCHOOL OKUN ALEFON,EXISTING PU,579,17473,344177
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,006,27/18/10/006,"RICE MILL, BARIKEN",EXISTING PU,579,17473,344178
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,007,27/18/10/007,OKUN ISEKUN,EXISTING PU,579,17473,344179
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,008,27/18/10/008,OPEN SPACE AT ILETE,EXISTING PU,579,17473,344180
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,009,27/18/10/009,OPEN SPACE AT IGBESERE,EXISTING PU,579,17473,344181
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,010,27/18/10/010,"HEALTH CENTRE, ODE-OMI",NEW PU,579,17473,344182
27,OGUN,18,OGUN WATER SIDE,10,ODE-OMI,011,27/18/10/011,"TOWN HALL, ODE - OMI",NEW PU,579,17473,344183
27,OGUN,19,REMO NORTH,01,AYEGBAMI,001,27/19/01/001,OPEN SPACE AT AGO ARO JUNCTION  I,EXISTING PU,580,17474,344184
27,OGUN,19,REMO NORTH,01,AYEGBAMI,002,27/19/01/002,OPEN SPACE AT AGO ARO JUNCTION  II,EXISTING PU,580,17474,344185
27,OGUN,19,REMO NORTH,01,AYEGBAMI,003,27/19/01/003,OPEN SPACE AT IDI-ABA,EXISTING PU,580,17474,344186
27,OGUN,19,REMO NORTH,01,AYEGBAMI,004,27/19/01/004,"ST. PETERS SCHOOL, AYEGBAMI ISARA",EXISTING PU,580,17474,344187
27,OGUN,19,REMO NORTH,01,AYEGBAMI,005,27/19/01/005,OPEN SPACE AT ALL WELL (AT OMO OLOWO) I,EXISTING PU,580,17474,344188
27,OGUN,19,REMO NORTH,01,AYEGBAMI,006,27/19/01/006,OPEN SPACE AT ALL WELL (AT OMO OLOWO) II,EXISTING PU,580,17474,344189
27,OGUN,19,REMO NORTH,01,AYEGBAMI,007,27/19/01/007,OPEN SPACE AT ARAROMI MIDWAY  I,EXISTING PU,580,17474,344190
27,OGUN,19,REMO NORTH,01,AYEGBAMI,008,27/19/01/008,OPEN SPACE AT ARAROMI MIDWAY  II,EXISTING PU,580,17474,344191
27,OGUN,19,REMO NORTH,01,AYEGBAMI,009,27/19/01/009,OPEN SPACE ATLEMO (AT ITALE),EXISTING PU,580,17474,344192
27,OGUN,19,REMO NORTH,01,AYEGBAMI,010,27/19/01/010,OPEN SPACE AT ALAGOMEJI,EXISTING PU,580,17474,344193
27,OGUN,19,REMO NORTH,01,AYEGBAMI,011,27/19/01/011,OPEN SPACE AT IFEPE MID-WAY,EXISTING PU,580,17474,344194
27,OGUN,19,REMO NORTH,01,AYEGBAMI,012,27/19/01/012,"OPEN SPACE AT AYEGBAMI (TOKOTAYA), ISARA",EXISTING PU,580,17474,344195
27,OGUN,19,REMO NORTH,01,AYEGBAMI,013,27/19/01/013,"OPEN SPACE AT OLOPOMEWA, ISARA",EXISTING PU,580,17474,344196
27,OGUN,19,REMO NORTH,01,AYEGBAMI,014,27/19/01/014,"OPEN SPACE AT MOTOYE, ISARA",EXISTING PU,580,17474,344197
27,OGUN,19,REMO NORTH,01,AYEGBAMI,015,27/19/01/015,OPEN SPACE AT EREDO,EXISTING PU,580,17474,344198
27,OGUN,19,REMO NORTH,01,AYEGBAMI,016,27/19/01/016,OPEN SPACE AT SAREPAWO,EXISTING PU,580,17474,344199
27,OGUN,19,REMO NORTH,01,AYEGBAMI,017,27/19/01/017,"OPEN SPACE FRONT OF MATERNITY CENTRE, MADA",NEW PU,580,17474,344200
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,001,27/19/02/001,OPEN SPACE AT OLIWO JUNCTION  I,EXISTING PU,580,17475,344201
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,002,27/19/02/002,OPEN SPACE ATOLIWO JUNCTION  II,EXISTING PU,580,17475,344202
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,003,27/19/02/003,"AJINA SQUARE  I, ISARA",EXISTING PU,580,17475,344203
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,004,27/19/02/004,"AJINA SQUARE  II, ISARA",EXISTING PU,580,17475,344204
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,005,27/19/02/005,OPEN SPACE AT JABATA  I,EXISTING PU,580,17475,344205
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,006,27/19/02/006,OPEN SPACE AT JABATA  II,EXISTING PU,580,17475,344206
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,007,27/19/02/007,OPEN SPACE AT JABATA  III,EXISTING PU,580,17475,344207
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,008,27/19/02/008,OPEN SPACE AT ITA POKE,EXISTING PU,580,17475,344208
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,009,27/19/02/009,OPEN SPACE ATAGO ARO,EXISTING PU,580,17475,344209
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,010,27/19/02/010,OPEN SPACE AT MAJAAGO,EXISTING PU,580,17475,344210
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,011,27/19/02/011,OPEN SPACE FRONT OF MAJAAGO'S PALACE,EXISTING PU,580,17475,344211
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,012,27/19/02/012,"OPEN SPACE AT ILE AWO, OPP. GEN. HOSPITAL",EXISTING PU,580,17475,344212
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,013,27/19/02/013,OPEN SPACE AT ITA OLIMO,EXISTING PU,580,17475,344213
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,014,27/19/02/014,OPEN SPACE AT ERINLA MIDWAY,EXISTING PU,580,17475,344214
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,015,27/19/02/015,OPEN SPACE AT POKE,EXISTING PU,580,17475,344215
27,OGUN,19,REMO NORTH,02,IGAN/AJINA,016,27/19/02/016,"OPEN SPACE AT MADOGA, STREET",EXISTING PU,580,17475,344216
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,001,27/19/03/001,"OPEN SPACE AT OKE OLA, MID WAY  I",EXISTING PU,580,17476,344217
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,002,27/19/03/002,"OPEN SPACE AT OKE OLA, MID WAY  II",EXISTING PU,580,17476,344218
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,003,27/19/03/003,"A.U.D. SCHOOL, ISARA  I",EXISTING PU,580,17476,344219
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,004,27/19/03/004,"A.U.D. SCHOOL, ISARA  II",EXISTING PU,580,17476,344220
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,005,27/19/03/005,"WESLEY SCHOOL, ISARA  I",EXISTING PU,580,17476,344221
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,006,27/19/03/006,"WESLEY SCHOOL, ISARA  II",EXISTING PU,580,17476,344222
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,007,27/19/03/007,OPEN SPACE AT OBALENDE JUNCTION,EXISTING PU,580,17476,344223
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,008,27/19/03/008,"OPEN SPACE AT IDI-OBI, OBALENDE",EXISTING PU,580,17476,344224
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,009,27/19/03/009,OPEN SPACE AT IMORISA MID-WAY,EXISTING PU,580,17476,344225
27,OGUN,19,REMO NORTH,03,MOBORODE/OKE-OLA,010,27/19/03/010,L.G SCHOOL AGETA,NEW PU,580,17476,344226
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,001,27/19/04/001,L.G. SCHOOL ODO  I,EXISTING PU,580,17477,344227
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,002,27/19/04/002,L.G. SCHOOL ODO  II,EXISTING PU,580,17477,344228
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,003,27/19/04/003,L.G. SCHOOL JOWOJE,EXISTING PU,580,17477,344229
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,004,27/19/04/004,L.G. SCHOOL GBASEMO,EXISTING PU,580,17477,344230
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,005,27/19/04/005,L.G. SCHOOL IMAGBON,EXISTING PU,580,17477,344231
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,006,27/19/04/006,"L.G. SCHOOL, ELUJU",EXISTING PU,580,17477,344232
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,007,27/19/04/007,OLOPARUN VILLAGE SQUARE,EXISTING PU,580,17477,344233
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,008,27/19/04/008,EGUNFOYE VILLAGE SQUARE I,EXISTING PU,580,17477,344234
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,009,27/19/04/009,EGUNFOYE VILLAGE SQUARE II,EXISTING PU,580,17477,344235
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,010,27/19/04/010,LAGBAN PRY. SCHOOL,EXISTING PU,580,17477,344236
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,011,27/19/04/011,OPEN SPACE AT IRESI VILLAGE,EXISTING PU,580,17477,344237
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,012,27/19/04/012,OPEN SPACE AT PETEKU LISA VILLAGE I,EXISTING PU,580,17477,344238
27,OGUN,19,REMO NORTH,04,ODOFIN/IMAGBO/PETEKUN/DAWARA,013,27/19/04/013,OPEN SPACE AT PETEKU LISA VILLAGE II,EXISTING PU,580,17477,344239
